BillNo,Month,Year,Customer,Discount 5%,Discount 12%,Discount 18%,Discount 28%
A11048,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11057,11,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A11050,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11047,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11054,11,2018,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A11058,11,2018,"THUSHARA MEDICALS, PANDALAM",0,1,0,0
A11055,11,2018,"BHARATH MEDICALS, CHENGANNUR",0,1,0,0
A11059,11,2018,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,1,0,0
A11046,11,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",0,1,0,0
A11052,11,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,1,0
A11053,11,2018,"ST.GEORGE MEDICALS, KOZHENCHERY",0,0,1,0
A11076,11,2018,"MEDICAL TRUST HOSPITAL, KULANADA",1,0,0,0
A11072,11,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A11098,11,2018,"JAI MEDICALS, THIRUVALLA",1,0,0,0
A11097,11,2018,"THOMSON MEDICALS, TIRUVALLA",1,0,0,0
A11060,11,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A11093,11,2018,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,1,0,0
A11067,11,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11092,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11078,11,2018,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A11087,11,2018,"DR.PREMI VARGHESE, KARUNYA EYE (H)",0,1,0,0
A11090,11,2018,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,1,0,0
A11091,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11082,11,2018,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A11088,11,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11096,11,2018,"KOTTARATHIL MEDICALS, RANNY",0,1,0,0
A11094,11,2018,"S.N.MEDICALS, KADAPRA",0,0,1,0
A11068,11,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A11085,11,2018,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A11063,11,2018,"KARUNYA MEDICALS, ADOOR",0,1,0,0
A11077,11,2018,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A11066,11,2018,"NEETHI MEDICALS, NEAR COLLEGE JN ",0,1,0,0
A11073,11,2018,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A11065,11,2018,"ATTILETHU  MEDICALS, KULANADA",0,1,0,0
A11070,11,2018,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,1,0,0
A11071,11,2018,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A11080,11,2018,"K.T. GEORGE & SONS, THIRUVALLA",0,1,0,0
A11086,11,2018,"NEETHI MEDICAL STORE, THADIYOOR",0,1,0,0
A11062,11,2018,"APPOLO MEDICALS, ADOOR",0,1,0,0
A11084,11,2018,"K.R.MEDICALS, KALLISSERY",0,1,0,0
A11064,11,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A11075,11,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A11069,11,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A11061,11,2018,"SUPPLYCO-MAVELI MEDICALS, ADOOR",0,1,0,0
A11095,11,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A11099,11,2018,"SHEEBA MEDICALS, THEADICAL",0,1,0,0
A11083,11,2018,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A11074,11,2018,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,1,0,0
A11079,11,2018,"HEALTH CARE MEDICALS, CHENGANNUR",0,0,1,0
A11081,11,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
A11089,11,2018,"M.N.MEDICALS, CHOONAD",0,0,1,0
A11102,11,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A11104,11,2018,"LOURDU MATHA HOSPITAL, PACHA",0,1,0,0
A11106,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11101,11,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A11105,11,2018,"LOURDU MATHA HOSPITAL, PACHA",0,1,0,0
A11103,11,2018,"DR.P T SHAJI, PAIPPAD",0,1,0,0
A11100,11,2018,"DR.P T SHAJI, PAIPPAD",0,1,0,0
A11112,11,2018,"SWANTHANAM MEDICALS, MAVELIKKARA",0,1,0,0
A11120,11,2018,"MANNAR MEDICALS, MANNAR",0,1,0,0
A11129,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11126,11,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A11109,11,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11131,11,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A11111,11,2018,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A11110,11,2018,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A11118,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11128,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11113,11,2018,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,1,0,0
A11117,11,2018,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A11107,11,2018,"DEEPTHI MEDICALS, MANNAR",0,1,0,0
A11119,11,2018,"NITHIN MEDICALS, THIRUVALLA",0,1,0,0
A11122,11,2018,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A11121,11,2018,"ST.THOMAS MEDICALS, RANNY",0,1,0,0
A11127,11,2018,"SREE    MEDICALS, N S S  BUILDING",0,0,1,0
A11116,11,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A11123,11,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A11124,11,2018,"JANASHRAYA MEDICALS, NEERATTUPURAM",0,1,0,0
A11108,11,2018,"BHARATH MEDICALS, KIZHAKENMUTTOOR",0,0,1,0
A11125,11,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",0,0,1,0
A11130,11,2018,"GIRI MEDICALS, THIRUVALLA",0,1,0,0
A11114,11,2018,"JAYA MEDICALS, KAVUMBHAGAM",0,0,1,0
A11115,11,2018,"JAI MEDICALS, THIRUVALLA",0,0,1,0
A11135,11,2018,"MUTHU MEDICALS, CHANGANSSERY",0,1,0,0
A11132,11,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11134,11,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A11133,11,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A11141,11,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A11140,11,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A11136,11,2018,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A11138,11,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A11139,11,2018,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A11137,11,2018,"THOMSON MEDICALS, THENGANA",0,1,0,0
A11142,11,2018,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,1,0,0
A11152,11,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",1,0,0,0
A11164,11,2018,"POYANIL HOSPITAL, KOZHENCHERRY",0,1,0,0
A11143,11,2018,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A11161,11,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A11175,11,2018,"ALPHA PHARMACEUTICALS, PATHANAMTHITTA",0,1,0,0
A11155,11,2018,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A11163,11,2018,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A11154,11,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A11178,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11177,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11151,11,2018,"VETTATHARAYIL MEDICALS, KOZHENCHERRY",0,1,0,0
A11170,11,2018,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A11148,11,2018,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A11176,11,2018,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,1,0,0
A11168,11,2018,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A11156,11,2018,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A11171,11,2018,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A11158,11,2018,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A11153,11,2018,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,1,0,0
A11150,11,2018,"NEETHI MEDICALS, THEKKEMALA",0,1,0,0
A11145,11,2018,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A11169,11,2018,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A11166,11,2018,"JACOBS MEDICALS, KUMBANAD",0,1,0,0
A11159,11,2018,"K.T. GEORGE & SONS, THIRUVALLA",0,1,0,0
A11162,11,2018,"JANAKEEYA MEDICALS, RELISH TOWER SCS JN. ",0,1,0,0
A11146,11,2018,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A11147,11,2018,"SNEHA MEDICALS, PATHANAMTHITTA",0,0,1,0
A11172,11,2018,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A11160,11,2018,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A11144,11,2018,"T & T MEDICALS, KOZHENCHERRY",0,1,0,0
A11179,11,2018,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,0,1,0
A11165,11,2018,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A11180,11,2018,"DR.ANDREWS VINCENT PALACKAL, CHANGANACHERRY",0,1,0,0
A11173,11,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A11157,11,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A11149,11,2018,"SAM MEDICALS, PATHANAMTHITTA",0,1,0,0
A11174,11,2018,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,1,0,0
A11167,11,2018,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A11186,11,2018,"JANAKEEYA MEDICALS, CVP CITY TOWER, T.K.ROAD,",1,0,0,0
A11190,11,2018,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,1,0,0
A11184,11,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A11188,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11183,11,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A11189,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11185,11,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11182,11,2018,"MAMMEN MEMORIAL HOSPITAL, CHENGANUR",0,1,0,0
A11193,11,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A11194,11,2018,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,1,0,0
A11192,11,2018,"JANAKEEYA MEDICALS, RELISH TOWER SCS JN. ",0,1,0,0
A11187,11,2018,"USHA HOSPITAL, CHENGANNOOR",0,1,0,0
A11191,11,2018,"ST.THOMAS MEDICALS, VENMONY",0,1,0,0
A11181,11,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A11195,11,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",0,0,1,0
A11208,11,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11206,11,2018,"DR.PREMI VARGHESE, KARUNYA EYE (H)",0,1,0,0
A11207,11,2018,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A11201,11,2018,"NEETHI MEDICALS, KUNNUMPURAM",0,1,0,0
A11203,11,2018,"NEETHI MEDICALS, NEAR COLLEGE JN ",0,1,0,0
A11205,11,2018,"DR.PREMI VARGHESE, KARUNYA EYE (H)",0,1,0,0
A11200,11,2018,"DR.P T SHAJI, PAIPPAD",0,1,0,0
A11197,11,2018,"KANNAN MEDICALS, EZHUMATOOR",0,1,0,0
A11202,11,2018,"DR. BILLKEES SHAFI, J.E.NAGAR,CHRY.",0,1,0,0
A11199,11,2018,"USHA HOSPITAL, CHENGANNOOR",0,1,0,0
A11210,11,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A11198,11,2018,"S.N.MEDICALS, KADAPRA",0,1,0,0
A11204,11,2018,"DR.P T SHAJI, PAIPPAD",0,1,0,0
A11196,11,2018,"K.T. GEORGE & SONS, THIRUVALLA",0,1,0,0
A11209,11,2018,"JAI MEDICALS, THIRUVALLA",0,1,0,0
A11223,11,2018,"MEDICAL TRUST HOSPITAL, KULANADA",1,0,0,0
A11216,11,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A11230,11,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A11241,11,2018,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A11243,11,2018,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A11246,11,2018,"NEETHI MEDICAL STORE, THADIYOOR",0,1,0,0
A11211,11,2018,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A11214,11,2018,"ATTILETHU  MEDICALS, KULANADA",0,1,0,0
A11215,11,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A11234,11,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A11226,11,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A11236,11,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A11235,11,2018,"DR.ANNIE EAPEN, VADAKKE KAVANAL, ADOOR.",0,1,0,0
A11248,11,2018,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A11233,11,2018,"MAMMEN MEMORIAL HOSPITAL, CHENGANUR",0,1,0,0
A11213,11,2018,"SUPPLYCO-MAVELI MEDICALS, ADOOR",0,1,0,0
A11227,11,2018,"APPOLO MEDICALS, ADOOR",0,1,0,0
A11238,11,2018,"PALLIPARAMPIL MEDICALS, VENNIKULAM",0,1,0,0
A11245,11,2018,"ORMA MEDICALS, ADOOR",0,1,0,0
A11231,11,2018,"NEW MEDICALS, RANNY",0,1,0,0
A11237,11,2018,"DR.VARGHESE.V.JACOB, MEDICAL CENTER PEDI:",0,1,0,0
A11219,11,2018,"MANGALASSERIL DRUG HOUSE, KULANADA",0,1,0,0
A11249,11,2018,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A11224,11,2018,"MARIA HOSPITAL, ADOOR",0,1,0,0
A11212,11,2018,"THUSHARA MEDICALS, PANDALAM",0,1,0,0
A11242,11,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A11229,11,2018,"SHEEBA MEDICALS, THEADICAL",0,1,0,0
A11220,11,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A11228,11,2018,"JANAKEEYA MEDICALS, RELISH TOWER SCS JN. ",0,1,0,0
A11244,11,2018,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A11221,11,2018,"BYBLOS PHARMA, CHENGANNUR",0,1,0,0
A11217,11,2018,"BHARATH MEDICALS, CHENGANNUR",0,1,0,0
A11247,11,2018,"K.R.MEDICALS, KALLISSERY",0,1,0,0
A11250,11,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11225,11,2018,"KARUNYA MEDICALS, ADOOR",0,1,0,0
A11239,11,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,1,0
A11218,11,2018,"MANAMEL MEDICALS, KOTTAMURI",0,1,0,0
A11240,11,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,0,1,0
A11222,11,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,1,0
A11232,11,2018,"KARUNYA MEDICALS, CHENGANOOR",0,0,1,0
A11277,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",1,0,0,0
A11254,12,2018,"SWANTHANAM MEDICALS, MAVELIKKARA",1,0,0,0
A11268,12,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A11262,12,2018,"GIRI MEDICALS, THIRUVALLA",0,1,0,0
A11255,12,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11275,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11273,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11270,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11269,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11274,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11271,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11258,12,2018,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A11260,12,2018,"NEETHY MEDICAL STORE, KARUKACHAL",0,1,0,0
A11252,12,2018,"JANAMITHRA MEDICALS, PAIPAD",0,1,0,0
A11251,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11272,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11267,12,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A11264,12,2018,"MED CARE PHARMACY, KAVUMBHAGUM",0,1,0,0
A11276,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11263,12,2018,"CHAITHANYA MEDICALS, MAVELIKARA",0,1,0,0
A11265,12,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11257,12,2018,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A11259,12,2018,"MARANGAT MEDICALS, KAVUMBHAGOM",0,1,0,0
A11266,12,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A11261,12,2018,"JAYA MEDICALS, KAVUMBHAGAM",0,1,0,0
A11253,12,2018,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,1,0,0
A11256,12,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",0,1,0,0
A11290,12,2018,"THOMSON MEDICALS, TIRUVALLA",1,0,0,0
A11286,12,2018,"JESWIN MEDICALS, THENGANA",0,1,0,0
A11278,12,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A11279,12,2018,"DR.BALASUBRAMANIAN G, MAVELIKKARA",0,1,0,0
A11282,12,2018,"NEETHI MEDICALS, MALLAPPALLY",0,1,0,0
A11288,12,2018,"NEETHI MEDICALS, NEDUMKUNNAM",0,1,0,0
A11283,12,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A11285,12,2018,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,1,0,0
A11287,12,2018,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A11280,12,2018,"DINA MEDICALS, MAMOOD",0,1,0,0
A11289,12,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A11281,12,2018,"DR.MATHEW JOHN, ST.STEPHEN'S CLINIC",0,1,0,0
A11284,12,2018,"DR.H.S. BEDI, PAIPAD",0,0,1,0
A11329,12,2018,"MANAK HOSPITAL, NEDUMPURAM",0,1,0,0
A11320,12,2018,"ST.GEORGE MEDICALS, KOZHENCHERY",1,0,0,0
A11317,12,2018,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A11330,12,2018,"NEETHI MEDICALS, MALLAPPALLY",0,1,0,0
A11315,12,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11312,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11302,12,2018,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A11295,12,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A11303,12,2018,"PEOPLES HOSPITAL, PATHANAMTHITTA",0,1,0,0
A11325,12,2018,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A11292,12,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A11322,12,2018,"NEETHI MEDICALS, PATHANAMTHITTA",0,1,0,0
A11313,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11308,12,2018,"NEETHY MEDICAL STORE, PULLAD",0,1,0,0
A11327,12,2018,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A11296,12,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A11328,12,2018,"JANAKEEYA MEDICALS, CVP CITY TOWER, T.K.ROAD,",0,1,0,0
A11326,12,2018,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A11307,12,2018,"HAFZA MEDICALS, PATHANAMTHITTA",0,1,0,0
A11333,12,2018,"NEETHI MEDICALS, MALLAPPALLY",0,1,0,0
A11310,12,2018,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A11291,12,2018,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A11299,12,2018,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A11305,12,2018,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A11300,12,2018,"PRATHIBHA MEDICALS, VECHOOCHIRA",0,1,0,0
A11331,12,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A11301,12,2018,"KUMBANAD MEDICALS, KUMBANAD",0,1,0,0
A11309,12,2018,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A11334,12,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A11323,12,2018,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A11332,12,2018,"DEEPTHI MEDICALS, MANNAR",0,1,0,0
A11294,12,2018,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A11318,12,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A11314,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11298,12,2018,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A11311,12,2018,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A11304,12,2018,"SAM MEDICALS, PATHANAMTHITTA",0,1,0,0
A11324,12,2018,"NEETHI MEDICALS, THEKKEMALA",0,1,0,0
A11297,12,2018,"SNEHA MEDICALS, PATHANAMTHITTA",0,1,0,0
A11293,12,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",0,1,0,0
A11316,12,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A11306,12,2018,"SONIA MEDICALS, PATHANAMTHITTA",0,1,0,0
A11319,12,2018,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,1,0,0
A11321,12,2018,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A11339,12,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11342,12,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A11340,12,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11345,12,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A11343,12,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A11336,12,2018,"DR.ANDREWS VINCENT PALACKAL, CHANGANACHERRY",0,1,0,0
A11341,12,2018,"UDAYAGIRI HOSPITAL, CHANGANACHERRY",0,1,0,0
A11335,12,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A11338,12,2018,"UDAYAGIRI HOSPITAL, CHANGANACHERRY",0,1,0,0
A11337,12,2018,"K.T. GEORGE & SONS, THIRUVALLA",0,1,0,0
A11344,12,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A11346,12,2018,"JAI MEDICALS, THIRUVALLA",0,1,0,0
A11356,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11354,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11347,12,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A11352,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11355,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11353,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11358,12,2018,"DR.PREMI VARGHESE, KARUNYA EYE (H)",0,1,0,0
A11351,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11359,12,2018,"C.M HOSPITAL, PANDALAM",0,0,1,0
A11361,12,2018,"S.N.MEDICALS, KADAPRA",0,1,0,0
A11357,12,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A11360,12,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A11350,12,2018,"JANAKEEYA MEDICALS, CVP CITY TOWER, T.K.ROAD,",0,1,0,0
A11349,12,2018,"GIRI MEDICALS, THIRUVALLA",0,1,0,0
A11348,12,2018,"M.N.MEDICALS, CHOONAD",0,1,0,0
A11372,12,2018,"KUTTAPPUZHA JANSEVANA MEDICALS, MARTHOMA COLLEGE JN.,",1,0,0,0
A11376,12,2018,"MARIA HOSPITAL, ADOOR",0,1,0,0
A11380,12,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A11363,12,2018,"THUSHARA MEDICALS, PANDALAM",0,1,0,0
A11392,12,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A11367,12,2018,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
